unique_id,ds,y
TOTAL/KOLKATA/KOLKATA-PATNA,2019-11-01,29185.0
TOTAL/KOLKATA/KOLKATA-PATNA,2019-12-01,21625.0
TOTAL/KOLKATA/KOLKATA-PATNA,2020-01-01,20682.0
TOTAL/KOLKATA/KOLKATA-PATNA,2020-02-01,20963.0
TOTAL/KOLKATA/KOLKATA-PATNA,2020-03-01,21067.0
TOTAL/KOLKATA/KOLKATA-PATNA,2020-04-01,10533.5
TOTAL/KOLKATA/KOLKATA-PATNA,2020-05-01,0.0
TOTAL/KOLKATA/KOLKATA-PATNA,2020-06-01,4262.0
TOTAL/KOLKATA/KOLKATA-PATNA,2020-07-01,4985.0
TOTAL/KOLKATA/KOLKATA-PATNA,2020-08-01,7501.0
TOTAL/KOLKATA/KOLKATA-PATNA,2020-09-01,9014.0
TOTAL/KOLKATA/KOLKATA-PATNA,2020-10-01,11478.0
TOTAL/KOLKATA/KOLKATA-PATNA,2020-11-01,12945.0
TOTAL/KOLKATA/KOLKATA-PATNA,2020-12-01,10417.0
TOTAL/KOLKATA/KOLKATA-PATNA,2021-01-01,10048.0
TOTAL/KOLKATA/KOLKATA-PATNA,2021-02-01,8942.0
TOTAL/KOLKATA/KOLKATA-PATNA,2021-03-01,10373.0
TOTAL/KOLKATA/KOLKATA-PATNA,2021-04-01,9087.0
TOTAL/KOLKATA/KOLKATA-PATNA,2021-05-01,6166.5
TOTAL/KOLKATA/KOLKATA-PATNA,2021-06-01,3246.0
TOTAL/KOLKATA/KOLKATA-PATNA,2021-07-01,4348.0
TOTAL/KOLKATA/KOLKATA-PATNA,2021-08-01,7722.0
TOTAL/KOLKATA/KOLKATA-PATNA,2021-09-01,7839.0
TOTAL/KOLKATA/KOLKATA-PATNA,2021-10-01,9963.0
TOTAL/KOLKATA/KOLKATA-PATNA,2021-11-01,13396.0
TOTAL/KOLKATA/KOLKATA-PATNA,2021-12-01,9237.0
TOTAL/KOLKATA/KOLKATA-PATNA,2022-01-01,5909.0
TOTAL/KOLKATA/KOLKATA-PATNA,2022-02-01,6379.0
TOTAL/KOLKATA/KOLKATA-PATNA,2022-03-01,11262.0
TOTAL/KOLKATA/KOLKATA-PATNA,2022-04-01,8571.0
TOTAL/KOLKATA/KOLKATA-PATNA,2022-05-01,10034.0
TOTAL/KOLKATA/KOLKATA-PATNA,2022-06-01,9626.0
TOTAL/KOLKATA/KOLKATA-PATNA,2022-07-01,9247.0
TOTAL/KOLKATA/KOLKATA-PATNA,2022-08-01,8147.0
TOTAL/KOLKATA/KOLKATA-PATNA,2022-09-01,9030.0
TOTAL/KOLKATA/KOLKATA-PATNA,2022-10-01,15628.0
TOTAL/KOLKATA/KOLKATA-PATNA,2022-11-01,11380.0
TOTAL/KOLKATA/KOLKATA-PATNA,2022-12-01,9802.0
TOTAL/KOLKATA/KOLKATA-PATNA,2023-01-01,9711.0
TOTAL/KOLKATA/KOLKATA-PATNA,2023-02-01,11075.0
TOTAL/KOLKATA/KOLKATA-PATNA,2023-03-01,11718.0
TOTAL/KOLKATA/KOLKATA-PATNA,2023-04-01,13362.0
TOTAL/KOLKATA/KOLKATA-PATNA,2023-05-01,15511.0
TOTAL/KOLKATA/KOLKATA-PATNA,2023-06-01,14246.0
TOTAL/KOLKATA/KOLKATA-PATNA,2023-07-01,11247.0
TOTAL/KOLKATA/KOLKATA-PATNA,2023-08-01,11860.0
TOTAL/KOLKATA/KOLKATA-PATNA,2023-09-01,14742.0
TOTAL/KOLKATA/KOLKATA-PATNA,2023-10-01,14589.0
TOTAL/KOLKATA/KOLKATA-PATNA,2023-11-01,14209.0
TOTAL/KOLKATA/KOLKATA-PATNA,2023-12-01,11942.0
TOTAL/KOLKATA/KOLKATA-PATNA,2024-01-01,10644.0
TOTAL/KOLKATA/KOLKATA-PATNA,2024-02-01,11622.0
TOTAL/KOLKATA/KOLKATA-PATNA,2024-03-01,13240.0
TOTAL/KOLKATA/KOLKATA-PATNA,2024-04-01,13392.0
TOTAL/KOLKATA/KOLKATA-PATNA,2024-05-01,12719.0
TOTAL/KOLKATA/KOLKATA-PATNA,2024-06-01,12046.0
TOTAL/KOLKATA/KOLKATA-PATNA,2024-07-01,12369.0
TOTAL/KOLKATA/KOLKATA-PATNA,2024-08-01,12972.0
TOTAL/KOLKATA/KOLKATA-PATNA,2024-09-01,12819.0
TOTAL/KOLKATA/KOLKATA-PATNA,2024-10-01,15035.0
TOTAL/KOLKATA/KOLKATA-PATNA,2024-11-01,18285.0
TOTAL/KOLKATA/KOLKATA-PATNA,2024-12-01,12188.0
TOTAL/KOLKATA/KOLKATA-PATNA,2025-01-01,10525.0
TOTAL/KOLKATA/KOLKATA-PATNA,2025-02-01,14899.0
TOTAL/KOLKATA/KOLKATA-PATNA,2025-03-01,17251.0
TOTAL/KOLKATA/KOLKATA-PATNA,2025-04-01,18649.0
TOTAL/KOLKATA/KOLKATA-PATNA,2025-05-01,16680.0
TOTAL/KOLKATA/KOLKATA-PATNA,2025-06-01,15902.0
TOTAL/KOLKATA/KOLKATA-PATNA,2025-07-01,9803.0
TOTAL/KOLKATA/KOLKATA-PATNA,2025-08-01,9207.0
TOTAL/KOLKATA/KOLKATA-PATNA,2025-09-01,9446.0
TOTAL/KOLKATA/KOLKATA-PATNA,2025-10-01,14838.0
TOTAL/KOLKATA/KOLKATA-PATNA,2025-11-01,16549.0
TOTAL/KOLKATA/KOLKATA-PATNA,2025-12-01,12349.0
TOTAL/KOLKATA/KOLKATA-PATNA,2026-01-01,15208.0
TOTAL/KOLKATA/KOLKATA-PATNA,2026-02-01,18135.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2015-04-01,12658.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2015-05-01,14606.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2015-06-01,13813.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2015-07-01,8171.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2015-08-01,9174.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2015-09-01,9357.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2015-10-01,11698.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2015-11-01,15730.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2015-12-01,17232.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2016-01-01,16449.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2016-02-01,15430.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2016-03-01,16105.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2016-04-01,13239.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2016-05-01,15935.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2016-06-01,16932.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2016-07-01,15971.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2016-08-01,17605.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2016-09-01,18443.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2016-10-01,23159.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2016-11-01,21862.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2016-12-01,23146.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2017-01-01,24437.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2017-02-01,22677.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2017-03-01,24624.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2017-04-01,19258.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2017-05-01,22062.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2017-06-01,23216.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2017-07-01,18249.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2017-08-01,18818.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2017-09-01,23339.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2017-10-01,24622.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2017-11-01,28072.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2017-12-01,30981.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2018-01-01,33306.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2018-02-01,27120.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2018-03-01,28640.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2018-04-01,20472.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2018-05-01,26311.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2018-06-01,25038.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2018-07-01,20035.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2018-08-01,17748.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2018-09-01,24447.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2018-10-01,25835.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2018-11-01,24990.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2018-12-01,27728.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2019-01-01,26349.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2019-02-01,22678.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2019-03-01,25558.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2019-04-01,19974.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2019-05-01,19699.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2019-06-01,18794.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2019-07-01,19866.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2019-08-01,19609.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2019-09-01,21521.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2019-10-01,24038.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2019-11-01,23100.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2019-12-01,25369.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2020-01-01,26584.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2020-02-01,23079.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2020-03-01,10351.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2020-04-01,8032.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2020-05-01,5713.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2020-06-01,3394.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2020-07-01,3265.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2020-08-01,1152.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2020-09-01,2445.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2020-10-01,4168.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2020-11-01,5497.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2020-12-01,9668.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2021-01-01,10720.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2021-02-01,14120.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2021-03-01,16282.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2021-04-01,9525.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2021-05-01,6193.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2021-06-01,2861.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2021-07-01,3660.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2021-08-01,5022.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2021-09-01,11355.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2021-10-01,14655.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2021-11-01,17910.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2021-12-01,19775.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2022-01-01,10356.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2022-02-01,14663.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2022-03-01,13647.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2022-04-01,14971.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2022-05-01,16575.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2022-06-01,16879.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2022-07-01,13230.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2022-08-01,14751.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2022-09-01,17791.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2022-10-01,19898.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2022-11-01,19932.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2022-12-01,26282.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2023-01-01,23942.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2023-02-01,19896.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2023-03-01,21372.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2023-04-01,19953.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2023-05-01,19928.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2023-06-01,24113.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2023-07-01,15852.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2023-08-01,14301.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2023-09-01,20420.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2023-10-01,23705.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2023-11-01,25653.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2023-12-01,30683.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2024-01-01,28723.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2024-02-01,26838.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2024-03-01,29348.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2024-04-01,19096.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2024-05-01,19490.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2024-06-01,19884.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2024-07-01,16463.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2024-08-01,14953.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2024-09-01,18797.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2024-10-01,21866.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2024-11-01,26229.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2024-12-01,32836.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2025-01-01,28715.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2025-02-01,26410.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2025-03-01,27934.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2025-04-01,19349.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2025-05-01,19523.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2025-06-01,23228.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2025-07-01,11260.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2025-08-01,16482.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2025-09-01,21608.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2025-10-01,28539.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2025-11-01,32580.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2025-12-01,37972.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2026-01-01,32667.0
TOTAL/KOLKATA/KOLKATA-PORT BLAIR,2026-02-01,21023.0
TOTAL/KOLKATA/KOLKATA-PUNE,2015-04-01,7126.0
TOTAL/KOLKATA/KOLKATA-PUNE,2015-05-01,8181.0
TOTAL/KOLKATA/KOLKATA-PUNE,2015-06-01,7759.0
TOTAL/KOLKATA/KOLKATA-PUNE,2015-07-01,7221.0
TOTAL/KOLKATA/KOLKATA-PUNE,2015-08-01,7856.0
TOTAL/KOLKATA/KOLKATA-PUNE,2015-09-01,7101.0
TOTAL/KOLKATA/KOLKATA-PUNE,2015-10-01,7710.0
TOTAL/KOLKATA/KOLKATA-PUNE,2015-11-01,7789.0
TOTAL/KOLKATA/KOLKATA-PUNE,2015-12-01,8963.0
TOTAL/KOLKATA/KOLKATA-PUNE,2016-01-01,9510.0
TOTAL/KOLKATA/KOLKATA-PUNE,2016-02-01,9545.0
TOTAL/KOLKATA/KOLKATA-PUNE,2016-03-01,9929.0
TOTAL/KOLKATA/KOLKATA-PUNE,2016-04-01,8241.0
TOTAL/KOLKATA/KOLKATA-PUNE,2016-05-01,9778.0
TOTAL/KOLKATA/KOLKATA-PUNE,2016-06-01,9035.0
TOTAL/KOLKATA/KOLKATA-PUNE,2016-07-01,8796.0
TOTAL/KOLKATA/KOLKATA-PUNE,2016-08-01,7843.0
TOTAL/KOLKATA/KOLKATA-PUNE,2016-09-01,7067.0
TOTAL/KOLKATA/KOLKATA-PUNE,2016-10-01,7145.0
TOTAL/KOLKATA/KOLKATA-PUNE,2016-11-01,9275.0
TOTAL/KOLKATA/KOLKATA-PUNE,2016-12-01,8993.0
TOTAL/KOLKATA/KOLKATA-PUNE,2017-01-01,8878.0
TOTAL/KOLKATA/KOLKATA-PUNE,2017-02-01,8039.0
TOTAL/KOLKATA/KOLKATA-PUNE,2017-03-01,9288.0
TOTAL/KOLKATA/KOLKATA-PUNE,2017-04-01,11146.0
TOTAL/KOLKATA/KOLKATA-PUNE,2017-05-01,15561.0
TOTAL/KOLKATA/KOLKATA-PUNE,2017-06-01,20886.0
TOTAL/KOLKATA/KOLKATA-PUNE,2017-07-01,18353.0
TOTAL/KOLKATA/KOLKATA-PUNE,2017-08-01,18179.0
TOTAL/KOLKATA/KOLKATA-PUNE,2017-09-01,19767.0
TOTAL/KOLKATA/KOLKATA-PUNE,2017-10-01,23839.0
TOTAL/KOLKATA/KOLKATA-PUNE,2017-11-01,24158.0
TOTAL/KOLKATA/KOLKATA-PUNE,2017-12-01,20997.0
TOTAL/KOLKATA/KOLKATA-PUNE,2018-01-01,20163.0
TOTAL/KOLKATA/KOLKATA-PUNE,2018-02-01,21899.0
TOTAL/KOLKATA/KOLKATA-PUNE,2018-03-01,20198.0
TOTAL/KOLKATA/KOLKATA-PUNE,2018-04-01,18342.0
TOTAL/KOLKATA/KOLKATA-PUNE,2018-05-01,26393.0
TOTAL/KOLKATA/KOLKATA-PUNE,2018-06-01,22348.0
TOTAL/KOLKATA/KOLKATA-PUNE,2018-07-01,21665.0
TOTAL/KOLKATA/KOLKATA-PUNE,2018-08-01,23659.0
TOTAL/KOLKATA/KOLKATA-PUNE,2018-09-01,22011.0
TOTAL/KOLKATA/KOLKATA-PUNE,2018-10-01,27594.0
TOTAL/KOLKATA/KOLKATA-PUNE,2018-11-01,27729.0
TOTAL/KOLKATA/KOLKATA-PUNE,2018-12-01,27445.0
TOTAL/KOLKATA/KOLKATA-PUNE,2019-01-01,28096.0
TOTAL/KOLKATA/KOLKATA-PUNE,2019-02-01,26298.0
TOTAL/KOLKATA/KOLKATA-PUNE,2019-03-01,29181.0
TOTAL/KOLKATA/KOLKATA-PUNE,2019-04-01,28267.0
TOTAL/KOLKATA/KOLKATA-PUNE,2019-05-01,30055.0
TOTAL/KOLKATA/KOLKATA-PUNE,2019-06-01,26049.0
TOTAL/KOLKATA/KOLKATA-PUNE,2019-07-01,23169.0
TOTAL/KOLKATA/KOLKATA-PUNE,2019-08-01,24631.0
TOTAL/KOLKATA/KOLKATA-PUNE,2019-09-01,23136.0
TOTAL/KOLKATA/KOLKATA-PUNE,2019-10-01,24964.0
TOTAL/KOLKATA/KOLKATA-PUNE,2019-11-01,26689.0
TOTAL/KOLKATA/KOLKATA-PUNE,2019-12-01,27206.0
TOTAL/KOLKATA/KOLKATA-PUNE,2020-01-01,27959.0
TOTAL/KOLKATA/KOLKATA-PUNE,2020-02-01,24089.0
TOTAL/KOLKATA/KOLKATA-PUNE,2020-03-01,15820.0
TOTAL/KOLKATA/KOLKATA-PUNE,2020-04-01,12276.666666666666
TOTAL/KOLKATA/KOLKATA-PUNE,2020-05-01,8733.333333333332
TOTAL/KOLKATA/KOLKATA-PUNE,2020-06-01,5190.0
TOTAL/KOLKATA/KOLKATA-PUNE,2020-07-01,820.0
TOTAL/KOLKATA/KOLKATA-PUNE,2020-08-01,5727.0
TOTAL/KOLKATA/KOLKATA-PUNE,2020-09-01,10634.0
TOTAL/KOLKATA/KOLKATA-PUNE,2020-10-01,10187.0
TOTAL/KOLKATA/KOLKATA-PUNE,2020-11-01,9295.0
TOTAL/KOLKATA/KOLKATA-PUNE,2020-12-01,8038.0
TOTAL/KOLKATA/KOLKATA-PUNE,2021-01-01,10299.0
TOTAL/KOLKATA/KOLKATA-PUNE,2021-02-01,10327.0
TOTAL/KOLKATA/KOLKATA-PUNE,2021-03-01,7986.0
TOTAL/KOLKATA/KOLKATA-PUNE,2021-04-01,3689.0
TOTAL/KOLKATA/KOLKATA-PUNE,2021-05-01,3396.5
TOTAL/KOLKATA/KOLKATA-PUNE,2021-06-01,3104.0
TOTAL/KOLKATA/KOLKATA-PUNE,2021-07-01,4576.0
TOTAL/KOLKATA/KOLKATA-PUNE,2021-08-01,5645.0
TOTAL/KOLKATA/KOLKATA-PUNE,2021-09-01,5286.0
TOTAL/KOLKATA/KOLKATA-PUNE,2021-10-01,4359.0
TOTAL/KOLKATA/KOLKATA-PUNE,2021-11-01,11165.0
TOTAL/KOLKATA/KOLKATA-PUNE,2021-12-01,10769.0
TOTAL/KOLKATA/KOLKATA-PUNE,2022-01-01,5606.0
TOTAL/KOLKATA/KOLKATA-PUNE,2022-02-01,6306.0
TOTAL/KOLKATA/KOLKATA-PUNE,2022-03-01,7167.0
TOTAL/KOLKATA/KOLKATA-PUNE,2022-04-01,9191.0
TOTAL/KOLKATA/KOLKATA-PUNE,2022-05-01,11482.0
TOTAL/KOLKATA/KOLKATA-PUNE,2022-06-01,12710.0
TOTAL/KOLKATA/KOLKATA-PUNE,2022-07-01,11056.0
TOTAL/KOLKATA/KOLKATA-PUNE,2022-08-01,12128.0
TOTAL/KOLKATA/KOLKATA-PUNE,2022-09-01,11339.0
TOTAL/KOLKATA/KOLKATA-PUNE,2022-10-01,16701.0
TOTAL/KOLKATA/KOLKATA-PUNE,2022-11-01,22998.0
TOTAL/KOLKATA/KOLKATA-PUNE,2022-12-01,22642.0
TOTAL/KOLKATA/KOLKATA-PUNE,2023-01-01,25759.0
TOTAL/KOLKATA/KOLKATA-PUNE,2023-02-01,22541.0
TOTAL/KOLKATA/KOLKATA-PUNE,2023-03-01,19863.0
TOTAL/KOLKATA/KOLKATA-PUNE,2023-04-01,13681.0
TOTAL/KOLKATA/KOLKATA-PUNE,2023-05-01,14882.0
TOTAL/KOLKATA/KOLKATA-PUNE,2023-06-01,14330.0
TOTAL/KOLKATA/KOLKATA-PUNE,2023-07-01,13993.0
TOTAL/KOLKATA/KOLKATA-PUNE,2023-08-01,13087.0
TOTAL/KOLKATA/KOLKATA-PUNE,2023-09-01,11442.0
TOTAL/KOLKATA/KOLKATA-PUNE,2023-10-01,11694.0
TOTAL/KOLKATA/KOLKATA-PUNE,2023-11-01,13535.0
TOTAL/KOLKATA/KOLKATA-PUNE,2023-12-01,14599.0
TOTAL/KOLKATA/KOLKATA-PUNE,2024-01-01,14492.0
TOTAL/KOLKATA/KOLKATA-PUNE,2024-02-01,13664.0
TOTAL/KOLKATA/KOLKATA-PUNE,2024-03-01,14228.0
TOTAL/KOLKATA/KOLKATA-PUNE,2024-04-01,12990.0
TOTAL/KOLKATA/KOLKATA-PUNE,2024-05-01,15858.5
TOTAL/KOLKATA/KOLKATA-PUNE,2024-06-01,18727.0
TOTAL/KOLKATA/KOLKATA-PUNE,2024-07-01,19321.0
TOTAL/KOLKATA/KOLKATA-PUNE,2024-08-01,17609.0
TOTAL/KOLKATA/KOLKATA-PUNE,2024-09-01,15763.0
TOTAL/KOLKATA/KOLKATA-PUNE,2024-10-01,18747.0
TOTAL/KOLKATA/KOLKATA-PUNE,2024-11-01,20432.0
TOTAL/KOLKATA/KOLKATA-PUNE,2024-12-01,20984.0
TOTAL/KOLKATA/KOLKATA-PUNE,2025-01-01,20784.0
TOTAL/KOLKATA/KOLKATA-PUNE,2025-02-01,18477.0
TOTAL/KOLKATA/KOLKATA-PUNE,2025-03-01,20141.0
TOTAL/KOLKATA/KOLKATA-PUNE,2025-04-01,19930.0
TOTAL/KOLKATA/KOLKATA-PUNE,2025-05-01,20114.0
TOTAL/KOLKATA/KOLKATA-PUNE,2025-06-01,20308.0
TOTAL/KOLKATA/KOLKATA-PUNE,2025-07-01,20754.0
TOTAL/KOLKATA/KOLKATA-PUNE,2025-08-01,20388.0
TOTAL/KOLKATA/KOLKATA-PUNE,2025-09-01,18484.0
TOTAL/KOLKATA/KOLKATA-PUNE,2025-10-01,21031.0
TOTAL/KOLKATA/KOLKATA-PUNE,2025-11-01,21623.0
TOTAL/KOLKATA/KOLKATA-PUNE,2025-12-01,17911.0
TOTAL/KOLKATA/KOLKATA-PUNE,2026-01-01,21061.0
TOTAL/KOLKATA/KOLKATA-PUNE,2026-02-01,20032.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2015-04-01,2854.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2015-05-01,3454.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2015-06-01,3570.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2015-07-01,3245.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2015-08-01,3171.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2015-09-01,3030.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2015-10-01,3276.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2015-11-01,3162.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2015-12-01,3263.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2016-01-01,3072.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2016-02-01,2964.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2016-03-01,3371.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2016-04-01,2963.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2016-05-01,3289.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2016-06-01,3582.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2016-07-01,3080.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2016-08-01,3181.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2016-09-01,3106.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2016-10-01,3056.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2016-11-01,4718.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2016-12-01,5592.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2017-01-01,5216.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2017-02-01,4602.0
TOTAL/KOLKATA/KOLKATA-RAIPUR,2017-03-01,5198.0
